cart_velocity,pendulum_angle,pendulum_angular_velocity,force
-3.141592653589793,1.2715970264530114,0.5235987755982987,-55.388401800505065
-3.141592653589793,1.2715970264530114,0.7853981633974478,-40.506854501559566
-3.141592653589793,1.2715970264530114,1.0471975511965974,-25.625307202614046
-3.141592653589793,1.2715970264530114,1.3089969389957465,-10.743759903668547
-3.141592653589793,1.2715970264530114,1.5707963267948966,4.137787395277002
-3.141592653589793,1.2715970264530114,1.8325957145940457,19.019334694222493
-3.141592653589793,1.2715970264530114,2.094395102393195,33.900881993167985
-3.141592653589793,1.2715970264530114,2.356194490192345,48.78242929211352
-3.141592653589793,1.2715970264530114,2.617993877991494,63.66397659105904
-3.141592653589793,1.2715970264530114,2.879793265790643,78.54552389000453
-3.141592653589793,1.2715970264530114,3.141592653589793,93.42707118895008
-3.141592653589793,1.3463968515384828,-3.141592653589793,-251.05767388955692
-3.141592653589793,1.3463968515384828,-2.8797932657906435,-236.1761265906114
-3.141592653589793,1.3463968515384828,-2.6179938779914944,-221.29457929166588
-3.141592653589793,1.3463968515384828,-2.356194490192345,-206.41303199272036
-3.141592653589793,1.3463968515384828,-2.0943951023931957,-191.53148469377487
-3.141592653589793,1.3463968515384828,-1.8325957145940461,-176.64993739482935
-3.141592653589793,1.3463968515384828,-1.5707963267948966,-161.76839009588383
-3.141592653589793,1.3463968515384828,-1.3089969389957472,-146.8868427969383
-3.141592653589793,1.3463968515384828,-1.0471975511965979,-132.00529549799282
-3.141592653589793,1.3463968515384828,-0.7853981633974483,-117.1237481990473
-3.141592653589793,1.3463968515384828,-0.5235987755982991,-102.2422009001018
-3.141592653589793,1.3463968515384828,-0.2617993877991496,-87.36065360115629
-3.141592653589793,1.3463968515384828,0.0,-72.47910630221077
-3.141592653589793,1.3463968515384828,0.26179938779914913,-57.597559003265275
-3.141592653589793,1.3463968515384828,0.5235987755982987,-42.716011704319754
-3.141592653589793,1.3463968515384828,0.7853981633974478,-27.834464405374256
-3.141592653589793,1.3463968515384828,1.0471975511965974,-12.952917106428735
-3.141592653589793,1.3463968515384828,1.3089969389957465,1.9286301925167635
-3.141592653589793,1.3463968515384828,1.5707963267948966,16.810177491462312
-3.141592653589793,1.3463968515384828,1.8325957145940457,31.691724790407804
-3.141592653589793,1.3463968515384828,2.094395102393195,46.573272089353296
-3.141592653589793,1.3463968515384828,2.356194490192345,61.45481938829883
-3.141592653589793,1.3463968515384828,2.617993877991494,76.33636668724435
-3.141592653589793,1.3463968515384828,2.879793265790643,91.21791398618984
-3.141592653589793,1.3463968515384828,3.141592653589793,106.09946128513539
-3.141592653589793,1.4211966766239539,-3.141592653589793,-238.38528379337168
-3.141592653589793,1.4211966766239539,-2.8797932657906435,-223.50373649442616
-3.141592653589793,1.4211966766239539,-2.6179938779914944,-208.62218919548064
-3.141592653589793,1.4211966766239539,-2.356194490192345,-193.74064189653512
-3.141592653589793,1.4211966766239539,-2.0943951023931957,-178.85909459758963
-3.141592653589793,1.4211966766239539,-1.8325957145940461,-163.9775472986441
-3.141592653589793,1.4211966766239539,-1.5707963267948966,-149.0959999996986
-3.141592653589793,1.4211966766239539,-1.3089969389957472,-134.21445270075307
-3.141592653589793,1.4211966766239539,-1.0471975511965979,-119.33290540180758
-3.141592653589793,1.4211966766239539,-0.7853981633974483,-104.45135810286206
-3.141592653589793,1.4211966766239539,-0.5235987755982991,-89.56981080391655
-3.141592653589793,1.4211966766239539,-0.2617993877991496,-74.68826350497103
-3.141592653589793,1.4211966766239539,0.0,-59.80671620602551
-3.141592653589793,1.4211966766239539,0.26179938779914913,-44.92516890708002
-3.141592653589793,1.4211966766239539,0.5235987755982987,-30.043621608134497
-3.141592653589793,1.4211966766239539,0.7853981633974478,-15.162074309189002
-3.141592653589793,1.4211966766239539,1.0471975511965974,-0.2805270102434818
-3.141592653589793,1.4211966766239539,1.3089969389957465,14.601020288702017
-3.141592653589793,1.4211966766239539,1.5707963267948966,29.482567587647566
-3.141592653589793,1.4211966766239539,1.8325957145940457,44.36411488659306
-3.141592653589793,1.4211966766239539,2.094395102393195,59.24566218553855
-3.141592653589793,1.4211966766239539,2.356194490192345,74.12720948448408
-3.141592653589793,1.4211966766239539,2.617993877991494,89.0087567834296
-3.141592653589793,1.4211966766239539,2.879793265790643,103.8903040823751
-3.141592653589793,1.4211966766239539,3.141592653589793,118.77185138132064
-3.141592653589793,1.4959965017094252,-3.141592653589793,-225.71289369718636
-3.141592653589793,1.4959965017094252,-2.8797932657906435,-210.83134639824084
-3.141592653589793,1.4959965017094252,-2.6179938779914944,-195.94979909929532
-3.141592653589793,1.4959965017094252,-2.356194490192345,-181.0682518003498
-3.141592653589793,1.4959965017094252,-2.0943951023931957,-166.18670450140434
-3.141592653589793,1.4959965017094252,-1.8325957145940461,-151.30515720245882
-3.141592653589793,1.4959965017094252,-1.5707963267948966,-136.4236099035133
-3.141592653589793,1.4959965017094252,-1.3089969389957472,-121.54206260456777
-3.141592653589793,1.4959965017094252,-1.0471975511965979,-106.66051530562227
-3.141592653589793,1.4959965017094252,-0.7853981633974483,-91.77896800667675
-3.141592653589793,1.4959965017094252,-0.5235987755982991,-76.89742070773124
-3.141592653589793,1.4959965017094252,-0.2617993877991496,-62.01587340878573
-3.141592653589793,1.4959965017094252,0.0,-47.13432610984021
-3.141592653589793,1.4959965017094252,0.26179938779914913,-32.25277881089471
-3.141592653589793,1.4959965017094252,0.5235987755982987,-17.371231511949194
-3.141592653589793,1.4959965017094252,0.7853981633974478,-2.4896842130036987
-3.141592653589793,1.4959965017094252,1.0471975511965974,12.391863085941822
-3.141592653589793,1.4959965017094252,1.3089969389957465,27.27341038488732
-3.141592653589793,1.4959965017094252,1.5707963267948966,42.15495768383287
-3.141592653589793,1.4959965017094252,1.8325957145940457,57.03650498277836
-3.141592653589793,1.4959965017094252,2.094395102393195,71.91805228172385
-3.141592653589793,1.4959965017094252,2.356194490192345,86.7995995806694
-3.141592653589793,1.4959965017094252,2.617993877991494,101.68114687961491
-3.141592653589793,1.4959965017094252,2.879793265790643,116.5626941785604
-3.141592653589793,1.4959965017094252,3.141592653589793,131.44424147750595
-3.141592653589793,1.5707963267948966,-3.141592653589793,-213.04050360100106
-3.141592653589793,1.5707963267948966,-2.8797932657906435,-198.15895630205554
-3.141592653589793,1.5707963267948966,-2.6179938779914944,-183.27740900311002
-3.141592653589793,1.5707963267948966,-2.356194490192345,-168.3958617041645
-3.141592653589793,1.5707963267948966,-2.0943951023931957,-153.514314405219
-3.141592653589793,1.5707963267948966,-1.8325957145940461,-138.6327671062735
-3.141592653589793,1.5707963267948966,-1.5707963267948966,-123.75121980732798
-3.141592653589793,1.5707963267948966,-1.3089969389957472,-108.86967250838246
-3.141592653589793,1.5707963267948966,-1.0471975511965979,-93.98812520943696
-3.141592653589793,1.5707963267948966,-0.7853981633974483,-79.10657791049144
-3.141592653589793,1.5707963267948966,-0.5235987755982991,-64.22503061154595
-3.141592653589793,1.5707963267948966,-0.2617993877991496,-49.343483312600426
-3.141592653589793,1.5707963267948966,0.0,-34.461936013654906
-3.141592653589793,1.5707963267948966,0.26179938779914913,-19.58038871470941
-3.141592653589793,1.5707963267948966,0.5235987755982987,-4.698841415763891
-3.141592653589793,1.5707963267948966,0.7853981633974478,10.182705883181605
-3.141592653589793,1.5707963267948966,1.0471975511965974,25.064253182127125
-3.141592653589793,1.5707963267948966,1.3089969389957465,39.945800481072624
-3.141592653589793,1.5707963267948966,1.5707963267948966,54.82734778001817
-3.141592653589793,1.5707963267948966,1.8325957145940457,69.70889507896366
-3.141592653589793,1.5707963267948966,2.094395102393195,84.59044237790916
-3.141592653589793,1.5707963267948966,2.356194490192345,99.47198967685469
-3.141592653589793,1.5707963267948966,2.617993877991494,114.35353697580021
-3.141592653589793,1.5707963267948966,2.879793265790643,129.2350842747457
-3.141592653589793,1.5707963267948966,3.141592653589793,144.11663157369125
-3.141592653589793,1.6455961518803677,-3.141592653589793,-200.3681135048158
-3.141592653589793,1.6455961518803677,-2.8797932657906435,-185.48656620587028
-3.141592653589793,1.6455961518803677,-2.6179938779914944,-170.60501890692476
-3.141592653589793,1.6455961518803677,-2.356194490192345,-155.72347160797923
-3.141592653589793,1.6455961518803677,-2.0943951023931957,-140.84192430903374
-3.141592653589793,1.6455961518803677,-1.8325957145940461,-125.96037701008824
-3.141592653589793,1.6455961518803677,-1.5707963267948966,-111.07882971114272
-3.141592653589793,1.6455961518803677,-1.3089969389957472,-96.1972824121972
-3.141592653589793,1.6455961518803677,-1.0471975511965979,-81.31573511325169
-3.141592653589793,1.6455961518803677,-0.7853981633974483,-66.43418781430617
-3.141592653589793,1.6455961518803677,-0.5235987755982991,-51.55264051536068
-3.141592653589793,1.6455961518803677,-0.2617993877991496,-36.67109321641516
-3.141592653589793,1.6455961518803677,0.0,-21.78954591746964
-3.141592653589793,1.6455961518803677,0.26179938779914913,-6.907998618524143
-3.141592653589793,1.6455961518803677,0.5235987755982987,7.973548680421377
-3.141592653589793,1.6455961518803677,0.7853981633974478,22.855095979366872
-3.141592653589793,1.6455961518803677,1.0471975511965974,37.73664327831239
-3.141592653589793,1.6455961518803677,1.3089969389957465,52.61819057725789
-3.141592653589793,1.6455961518803677,1.5707963267948966,67.49973787620344
-3.141592653589793,1.6455961518803677,1.8325957145940457,82.38128517514893
-3.141592653589793,1.6455961518803677,2.094395102393195,97.26283247409442
-3.141592653589793,1.6455961518803677,2.356194490192345,112.14437977303996
-3.141592653589793,1.6455961518803677,2.617993877991494,127.02592707198548
-3.141592653589793,1.6455961518803677,2.879793265790643,141.90747437093097
-3.141592653589793,1.6455961518803677,3.141592653589793,156.78902166987652
-3.141592653589793,1.7203959769658388,-3.141592653589793,-187.69572340863053
-3.141592653589793,1.7203959769658388,-2.8797932657906435,-172.814176109685
-3.141592653589793,1.7203959769658388,-2.6179938779914944,-157.9326288107395
-3.141592653589793,1.7203959769658388,-2.356194490192345,-143.05108151179397
-3.141592653589793,1.7203959769658388,-2.0943951023931957,-128.1695342128485
-3.141592653589793,1.7203959769658388,-1.8325957145940461,-113.28798691390297
-3.141592653589793,1.7203959769658388,-1.5707963267948966,-98.40643961495745
-3.141592653589793,1.7203959769658388,-1.3089969389957472,-83.52489231601193
-3.141592653589793,1.7203959769658388,-1.0471975511965979,-68.64334501706644
-3.141592653589793,1.7203959769658388,-0.7853981633974483,-53.76179771812092
-3.141592653589793,1.7203959769658388,-0.5235987755982991,-38.88025041917541
-3.141592653589793,1.7203959769658388,-0.2617993877991496,-23.998703120229894
-3.141592653589793,1.7203959769658388,0.0,-9.117155821284374
-3.141592653589793,1.7203959769658388,0.26179938779914913,5.764391477661121
-3.141592653589793,1.7203959769658388,0.5235987755982987,20.64593877660664
-3.141592653589793,1.7203959769658388,0.7853981633974478,35.52748607555213
-3.141592653589793,1.7203959769658388,1.0471975511965974,50.40903337449765
-3.141592653589793,1.7203959769658388,1.3089969389957465,65.29058067344316
-3.141592653589793,1.7203959769658388,1.5707963267948966,80.17212797238871
-3.141592653589793,1.7203959769658388,1.8325957145940457,95.0536752713342
-3.141592653589793,1.7203959769658388,2.094395102393195,109.93522257027969
-3.141592653589793,1.7203959769658388,2.356194490192345,124.81676986922523
-3.141592653589793,1.7203959769658388,2.617993877991494,139.69831716817075
-3.141592653589793,1.7203959769658388,2.879793265790643,154.57986446711624
-3.141592653589793,1.7203959769658388,3.141592653589793,169.4614117660618
-3.141592653589793,1.7951958020513101,-3.141592653589793,-175.02333331244523
-3.141592653589793,1.7951958020513101,-2.8797932657906435,-160.1417860134997
-3.141592653589793,1.7951958020513101,-2.6179938779914944,-145.2602387145542
-3.141592653589793,1.7951958020513101,-2.356194490192345,-130.37869141560867
-3.141592653589793,1.7951958020513101,-2.0943951023931957,-115.4971441166632
-3.141592653589793,1.7951958020513101,-1.8325957145940461,-100.61559681771767
-3.141592653589793,1.7951958020513101,-1.5707963267948966,-85.73404951877215
-3.141592653589793,1.7951958020513101,-1.3089969389957472,-70.85250221982663
-3.141592653589793,1.7951958020513101,-1.0471975511965979,-55.970954920881134
-3.141592653589793,1.7951958020513101,-0.7853981633974483,-41.089407621935614
-3.141592653589793,1.7951958020513101,-0.5235987755982991,-26.207860322990115
-3.141592653589793,1.7951958020513101,-0.2617993877991496,-11.326313024044595
-3.141592653589793,1.7951958020513101,0.0,3.5552342749009256
-3.141592653589793,1.7951958020513101,0.26179938779914913,18.43678157384642
-3.141592653589793,1.7951958020513101,0.5235987755982987,33.31832887279194
-3.141592653589793,1.7951958020513101,0.7853981633974478,48.199876171737436
-3.141592653589793,1.7951958020513101,1.0471975511965974,63.08142347068296
-3.141592653589793,1.7951958020513101,1.3089969389957465,77.96297076962846
-3.141592653589793,1.7951958020513101,1.5707963267948966,92.844518068574
-3.141592653589793,1.7951958020513101,1.8325957145940457,107.7260653675195
-3.141592653589793,1.7951958020513101,2.094395102393195,122.60761266646499
-3.141592653589793,1.7951958020513101,2.356194490192345,137.48915996541052
-3.141592653589793,1.7951958020513101,2.617993877991494,152.37070726435604
-3.141592653589793,1.7951958020513101,2.879793265790643,167.25225456330153
-3.141592653589793,1.7951958020513101,3.141592653589793,182.13380186224708
-3.141592653589793,1.8699956271367815,-3.141592653589793,-162.35094321625994
-3.141592653589793,1.8699956271367815,-2.8797932657906435,-147.46939591731442
-3.141592653589793,1.8699956271367815,-2.6179938779914944,-132.5878486183689
-3.141592653589793,1.8699956271367815,-2.356194490192345,-117.70630131942337
-3.141592653589793,1.8699956271367815,-2.0943951023931957,-102.82475402047788
-3.141592653589793,1.8699956271367815,-1.8325957145940461,-87.94320672153236
-3.141592653589793,1.8699956271367815,-1.5707963267948966,-73.06165942258684
-3.141592653589793,1.8699956271367815,-1.3089969389957472,-58.18011212364133
-3.141592653589793,1.8699956271367815,-1.0471975511965979,-43.29856482469583
-3.141592653589793,1.8699956271367815,-0.7853981633974483,-28.41701752575031
-3.141592653589793,1.8699956271367815,-0.5235987755982991,-13.535470226804811
-3.141592653589793,1.8699956271367815,-0.2617993877991496,1.3460770721407087
-3.141592653589793,1.8699956271367815,0.0,16.22762437108623
-3.141592653589793,1.8699956271367815,0.26179938779914913,31.109171670031724
-3.141592653589793,1.8699956271367815,0.5235987755982987,45.99071896897725
-3.141592653589793,1.8699956271367815,0.7853981633974478,60.87226626792274
-3.141592653589793,1.8699956271367815,1.0471975511965974,75.75381356686826
-3.141592653589793,1.8699956271367815,1.3089969389957465,90.63536086581377
-3.141592653589793,1.8699956271367815,1.5707963267948966,105.51690816475931
-3.141592653589793,1.8699956271367815,1.8325957145940457,120.3984554637048
-3.141592653589793,1.8699956271367815,2.094395102393195,135.2800027626503
-3.141592653589793,1.8699956271367815,2.356194490192345,150.16155006159582
-3.141592653589793,1.8699956271367815,2.617993877991494,165.04309736054134
-3.141592653589793,1.8699956271367815,2.879793265790643,179.92464465948683
-3.141592653589793,1.8699956271367815,3.141592653589793,194.80619195843238
-3.141592653589793,1.9447954522222526,-3.141592653589793,-149.67855312007467
-3.141592653589793,1.9447954522222526,-2.8797932657906435,-134.79700582112915
-3.141592653589793,1.9447954522222526,-2.6179938779914944,-119.91545852218363
-3.141592653589793,1.9447954522222526,-2.356194490192345,-105.0339112232381
-3.141592653589793,1.9447954522222526,-2.0943951023931957,-90.15236392429262
-3.141592653589793,1.9447954522222526,-1.8325957145940461,-75.2708166253471
-3.141592653589793,1.9447954522222526,-1.5707963267948966,-60.38926932640158
-3.141592653589793,1.9447954522222526,-1.3089969389957472,-45.50772202745606
-3.141592653589793,1.9447954522222526,-1.0471975511965979,-30.626174728510563
-3.141592653589793,1.9447954522222526,-0.7853981633974483,-15.744627429565043
-3.141592653589793,1.9447954522222526,-0.5235987755982991,-0.8630801306195437
-3.141592653589793,1.9447954522222526,-0.2617993877991496,14.018467168325977
-3.141592653589793,1.9447954522222526,0.0,28.900014467271497
-3.141592653589793,1.9447954522222526,0.26179938779914913,43.781561766216996
-3.141592653589793,1.9447954522222526,0.5235987755982987,58.663109065162516
-3.141592653589793,1.9447954522222526,0.7853981633974478,73.54465636410801
-3.141592653589793,1.9447954522222526,1.0471975511965974,88.42620366305353
-3.141592653589793,1.9447954522222526,1.3089969389957465,103.30775096199903
-3.141592653589793,1.9447954522222526,1.5707963267948966,118.18929826094458
-3.141592653589793,1.9447954522222526,1.8325957145940457,133.07084555989007
-3.141592653589793,1.9447954522222526,2.094395102393195,147.95239285883557
-3.141592653589793,1.9447954522222526,2.356194490192345,162.8339401577811
-3.141592653589793,1.9447954522222526,2.617993877991494,177.7154874567266
-3.141592653589793,1.9447954522222526,2.879793265790643,192.5970347556721
-3.141592653589793,1.9447954522222526,3.141592653589793,207.47858205461765
-3.141592653589793,2.019595277307724,-3.141592653589793,-137.00616302388931
-3.141592653589793,2.019595277307724,-2.8797932657906435,-122.12461572494381
-3.141592653589793,2.019595277307724,-2.6179938779914944,-107.24306842599829
-3.141592653589793,2.019595277307724,-2.356194490192345,-92.36152112705277
-3.141592653589793,2.019595277307724,-2.0943951023931957,-77.47997382810729
-3.141592653589793,2.019595277307724,-1.8325957145940461,-62.59842652916177
-3.141592653589793,2.019595277307724,-1.5707963267948966,-47.71687923021625
-3.141592653589793,2.019595277307724,-1.3089969389957472,-32.83533193127073
-3.141592653589793,2.019595277307724,-1.0471975511965979,-17.95378463232523
-3.141592653589793,2.019595277307724,-0.7853981633974483,-3.072237333379711
-3.141592653589793,2.019595277307724,-0.5235987755982991,11.809309965565788
-3.141592653589793,2.019595277307724,-0.2617993877991496,26.69085726451131
-3.141592653589793,2.019595277307724,0.0,41.57240456345683
-3.141592653589793,2.019595277307724,0.26179938779914913,56.45395186240232
-3.141592653589793,2.019595277307724,0.5235987755982987,71.33549916134784
-3.141592653589793,2.019595277307724,0.7853981633974478,86.21704646029335
-3.141592653589793,2.019595277307724,1.0471975511965974,101.09859375923887
-3.141592653589793,2.019595277307724,1.3089969389957465,115.98014105818436
-3.141592653589793,2.019595277307724,1.5707963267948966,130.8616883571299
-3.141592653589793,2.019595277307724,1.8325957145940457,145.7432356560754
-3.141592653589793,2.019595277307724,2.094395102393195,160.6247829550209
-3.141592653589793,2.019595277307724,2.356194490192345,175.50633025396644
-3.141592653589793,2.019595277307724,2.617993877991494,190.38787755291196
-3.141592653589793,2.019595277307724,2.879793265790643,205.26942485185742
-3.141592653589793,2.019595277307724,3.141592653589793,220.150972150803
-3.141592653589793,2.0943951023931953,-3.141592653589793,-124.33377292770406
-3.141592653589793,2.0943951023931953,-2.8797932657906435,-109.45222562875854
-3.141592653589793,2.0943951023931953,-2.6179938779914944,-94.57067832981302
-3.141592653589793,2.0943951023931953,-2.356194490192345,-79.6891310308675
-3.141592653589793,2.0943951023931953,-2.0943951023931957,-64.80758373192202
-3.141592653589793,2.0943951023931953,-1.8325957145940461,-49.9260364329765
-3.141592653589793,2.0943951023931953,-1.5707963267948966,-35.04448913403098
-3.141592653589793,2.0943951023931953,-1.3089969389957472,-20.162941835085462
-3.141592653589793,2.0943951023931953,-1.0471975511965979,-5.281394536139963
-3.141592653589793,2.0943951023931953,-0.7853981633974483,9.600152762805557
-3.141592653589793,2.0943951023931953,-0.5235987755982991,24.481700061751056
-3.141592653589793,2.0943951023931953,-0.2617993877991496,39.363247360696576
-3.141592653589793,2.0943951023931953,0.0,54.244794659642096
-3.141592653589793,2.0943951023931953,0.26179938779914913,69.12634195858759
-3.141592653589793,2.0943951023931953,0.5235987755982987,84.00788925753311
-3.141592653589793,2.0943951023931953,0.7853981633974478,98.88943655647861
-3.141592653589793,2.0943951023931953,1.0471975511965974,113.77098385542413
-3.141592653589793,2.0943951023931953,1.3089969389957465,128.65253115436963
-3.141592653589793,2.0943951023931953,1.5707963267948966,143.53407845331517
-3.141592653589793,2.0943951023931953,1.8325957145940457,158.41562575226067
-3.141592653589793,2.0943951023931953,2.094395102393195,173.29717305120616
-3.141592653589793,2.0943951023931953,2.356194490192345,188.1787203501517
-3.141592653589793,2.0943951023931953,2.617993877991494,203.06026764909723
-3.141592653589793,2.0943951023931953,2.879793265790643,217.9418149480427
-3.141592653589793,2.0943951023931953,3.141592653589793,232.82336224698827
-1.8849555921538759,1.0471975511965976,-3.141592653589793,-286.70582280739984
-1.8849555921538759,1.0471975511965976,-2.8797932657906435,-271.8242755084543
-1.8849555921538759,1.0471975511965976,-2.6179938779914944,-256.9427282095088
-1.8849555921538759,1.0471975511965976,-2.356194490192345,-242.06118091056328
-1.8849555921538759,1.0471975511965976,-2.0943951023931957,-227.1796336116178
-1.8849555921538759,1.0471975511965976,-1.8325957145940461,-212.29808631267227
-1.8849555921538759,1.0471975511965976,-1.5707963267948966,-197.41653901372675
-1.8849555921538759,1.0471975511965976,-1.3089969389957472,-182.53499171478123
-1.8849555921538759,1.0471975511965976,-1.0471975511965979,-167.65344441583574
-1.8849555921538759,1.0471975511965976,-0.7853981633974483,-152.77189711689022
-1.8849555921538759,1.0471975511965976,-0.5235987755982991,-137.8903498179447
-1.8849555921538759,1.0471975511965976,-0.2617993877991496,-123.00880251899919
-1.8849555921538759,1.0471975511965976,0.0,-108.12725522005367
-1.8849555921538759,1.0471975511965976,0.26179938779914913,-93.24570792110818
-1.8849555921538759,1.0471975511965976,0.5235987755982987,-78.36416062216266
-1.8849555921538759,1.0471975511965976,0.7853981633974478,-63.48261332321716
-1.8849555921538759,1.0471975511965976,1.0471975511965974,-48.60106602427164
